Time,NW_BUS.F,NW_BUS.VPM,NW_BUS_VPA,NW_LINE.IPM,NW_LINE.IPA,NW_LINE.P,NW_LINE.Q
32.9,59.98234177,545.2424375,-120.8330688,1.11109436,-122.8045959,1047.109863,37.08830643
32.91666667,59.98236084,545.26225,-120.9393845,1.110935669,-122.9124374,1046.835815,36.92250061
32.93333333,59.98237991,545.2820625,-121.0431595,1.110776978,-123.0202789,1046.459839,37.0001564
32.95,59.98239899,545.301875,-121.1469345,1.110525024,-123.1249466,1046.256226,37.07788467
32.96666667,59.98241806,545.3059375,-121.2507095,1.110272949,-123.233963,1046.298462,37.5316925
32.98333333,59.98243713,545.3099375,-121.3544846,1.110020996,-123.3475342,1045.906372,37.20377731
33,59.98245621,545.314,-121.4582596,1.109768921,-123.457428,1045.51416,37.28713989
33.01666667,59.98250198,545.3180625,-121.5624847,1.109516846,-123.5638733,1045.505981,37.57607651
33.03333333,59.98255157,545.3410625,-121.6667175,1.109264893,-123.6703186,1045.409302,37.43057632
33.05,59.98259735,545.3640625,-121.7709427,1.109012817,-123.7767639,1045.182007,37.28478241
33.06666667,59.98264694,545.387125,-121.8751678,1.108803223,-123.8798752,1044.830933,37.57134628
33.08333333,59.98269272,545.410125,-121.9766998,1.108593628,-123.9829788,1044.989746,37.55303955
33.1,59.98274231,545.433125,-122.0782242,1.108384033,-124.0883255,1044.615112,37.53447723
33.11666667,59.98278809,545.4561875,-122.1797485,1.108174438,-124.1936798,1044.564453,37.8170433
33.13333333,59.98283768,545.4791875,-122.2812805,1.107964722,-124.2990341,1044.540894,37.79669189
33.15,59.98288345,545.50225,-122.3802109,1.10794519,-124.4019623,1044.78894,37.77630234
33.16666667,59.98296738,545.52525,-122.4791489,1.107925659,-124.5001678,1044.856689,37.5595665
33.18333333,59.9830513,545.539375,-122.5780792,1.107932007,-124.5955658,1044.782471,37.61911392
33.2,59.98313904,545.5535,-122.6770172,1.107938354,-124.6956558,1044.577393,38.15159988
33.21666667,59.98322296,545.567625,-122.7774582,1.107944702,-124.8066711,1044.649292,38.16544724
33.23333333,59.98330688,545.58175,-122.8778992,1.107823975,-124.9207153,1044.349243,38.17891312
33.25,59.98335648,545.595875,-122.9783478,1.107703247,-125.028511,1044.44519,38.3471756
33.26666667,59.98340988,545.61,-123.0759735,1.10758252,-125.1307983,1044.848145,38.51547241
33.28333333,59.98345947,545.624125,-123.1736069,1.107709473,-125.22892,1044.874146,38.25209427
33.3,59.98351288,545.63825,-123.2712326,1.107836548,-125.3270416,1044.706665,38.49897766
33.31666667,59.98356247,545.652375,-123.3688583,1.107777466,-125.4238434,1044.599487,38.46903229
33.33333333,59.98361588,545.6665,-123.4637451,1.107718506,-125.5206375,1044.667725,38.43903351
33.35,59.98366547,545.680625,-123.5586243,1.107659424,-125.6174393,1044.736206,38.50207138
33.36666667,59.98371887,545.69475,-123.6535034,1.107600342,-125.7128525,1044.404419,38.30038834
33.38333333,59.98379135,545.6915,-123.7483902,1.10754126,-125.806015,1044.598633,38.45174026
33.4,59.98386765,545.68825,-123.8432693,1.1074823,-125.8991699,1044.550049,38.60313416
33.41666667,59.98394012,545.6849375,-123.9381561,1.107423218,-125.9952927,1044.501343,38.33759689
33.43333333,59.98401642,545.6816875,-124.0330353,1.107364136,-126.0880737,1044.157959,38.07183075
33.45,59.9840889,545.6784375,-124.1279221,1.107305054,-126.1777039,1044.22876,38.34460068
33.46666667,59.98416519,545.6751875,-124.2228012,1.107253296,-126.2704163,1044.26062,38.301651
33.48333333,59.98424149,545.671875,-124.3143997,1.107201416,-126.3649292,1044.182617,38.25847244
33.5,59.98431778,545.668625,-124.4059982,1.107149658,-126.4594498,1044.008545,38.21529388
33.51666667,59.98439407,545.6584375,-124.4959488,1.1070979,-126.5498505,1043.890259,38.17211151
33.53333333,59.98447037,545.64825,-124.5858917,1.107046021,-126.6362991,1044.505249,38.12893295
33.55,59.98454666,545.6380625,-124.6758423,1.107281982,-126.7213135,1044.729736,38.08575439
33.56666667,59.98462296,545.6278125,-124.7628326,1.107518066,-126.8063202,1044.703857,38.43773651
33.58333333,59.98475266,545.617625,-124.8498306,1.10775415,-126.8966675,1044.851074,38.36425018
33.6,59.98488235,545.6074375,-124.9368286,1.107990234,-126.9894104,1045.364014,38.29039764
33.61666667,59.98501205,545.5995625,-125.023819,1.108226318,-127.0779724,1045.234009,38.2165451
33.63333333,59.98514557,545.591625,-125.110817,1.108462402,-127.1616211,1045.181152,38.3003273
33.65,59.98527527,545.58375,-125.1962814,1.10860498,-127.2416916,1045.544922,38.12480164
33.66666667,59.98540497,545.5861875,-125.2817535,1.108747437,-127.3217545,1045.807373,37.94907761
33.68333333,59.98553467,545.5886875,-125.3644104,1.108889893,-127.3975677,1045.684448,37.77334976
33.7,59.98563385,545.5645625,-125.4470749,1.109032349,-127.473381,1045.922363,37.77931213
33.71666667,59.98573303,545.540375,-125.5297318,1.109174683,-127.5491943,1046.02832,37.78528595
33.73333333,59.98583221,545.51625,-125.6123962,1.109455078,-127.6288757,1046.506836,37.79125977
33.75,59.9859314,545.5019375,-125.6950531,1.109735596,-127.7118149,1046.709229,37.99499893
33.76666667,59.98603058,545.4875625,-125.7750092,1.110015991,-127.794754,1046.568726,37.72192764
33.78333333,59.98612595,545.47325,-125.8549728,1.110142944,-127.8717804,1046.532837,37.44886017
33.8,59.98622513,545.458875,-125.9349289,1.110269653,-127.9433289,1046.914429,37.4165535
33.81666667,59.98632431,545.4445625,-126.0148849,1.110396484,-128.0148773,1046.911255,37.60850143
33.83333333,59.98642349,545.4301875,-126.0931778,1.110523315,-128.0913696,1047.046997,37.42697525
33.85,59.98652267,545.415875,-126.171463,1.110650024,-128.1678772,1046.987427,37.24513245
33.86666667,59.98662186,545.4015625,-126.2497559,1.110776855,-128.2388916,1047.429077,37.13746643
33.88333333,59.98672104,545.3871875,-126.3280487,1.110903564,-128.309906,1047.484375,37.02982712
33.9,59.98679352,545.3694375,-126.4063339,1.111077759,-128.3796844,1047.593628,36.92218781
33.91666667,59.986866,545.351625,-126.4816437,1.111252075,-128.4494476,1047.483765,36.81454849
33.93333333,59.98693848,545.3338125,-126.5569534,1.11142627,-128.5242767,1047.901489,37.24123383
33.95,59.98701096,545.316,-126.6322632,1.111582397,-128.604126,1047.729736,36.98311996
33.96666667,59.98707962,545.29825,-126.7075729,1.111738525,-128.6816864,1047.970825,37.02779388
33.98333333,59.9871521,545.2804375,-126.7828827,1.111894775,-128.754837,1048.596558,37.07268524
34,59.98722458,545.262625,-126.8581924,1.112319458,-128.8280029,1048.764526,37.1175766
34.01666667,59.98729706,545.2448125,-126.9334946,1.112744263,-128.9060364,1048.794556,37.16246796
34.03333333,59.98736954,545.2270625,-127.0108414,1.112902222,-128.9840851,1048.926025,36.90706253
34.05,59.98736191,545.20925,-127.0881882,1.113060181,-129.0576477,1048.982056,36.65145111
34.06666667,59.98735046,545.19775,-127.165535,1.113065552,-129.1260376,1048.845947,36.80305481
34.08333333,59.98734283,545.1863125,-127.2428818,1.113070801,-129.1976776,1048.834229,36.95473099
34.1,59.98733521,545.1748125,-127.3185272,1.113076172,-129.2761688,1048.717285,36.81603241
34.11666667,59.98732376,545.1626875,-127.3941803,1.113081543,-129.35466,1049.166992,36.67715836
34.13333333,59.98731613,545.1505625,-127.4698257,1.113272461,-129.4273987,1049.171509,36.80116653
34.15,59.9873085,545.1499375,-127.5454788,1.113463257,-129.5001221,1049.694214,36.92520905
34.16666667,59.98729706,545.149375,-127.6200027,1.113654175,-129.576004,1049.470459,36.87762451
34.18333333,59.98728943,545.14875,-127.6945267,1.113845093,-129.6534271,1049.540039,36.82994461
34.2,59.98731232,545.1481875,-127.7690506,1.113796509,-129.7308502,1049.572876,36.95429993
34.21666667,59.98733902,545.1475625,-127.8435745,1.113748047,-129.8057709,1049.406372,36.78199005
34.23333333,59.98736191,545.147,-127.9181061,1.113699463,-129.8806763,1049.435791,36.91184616
34.25,59.98738861,545.146375,-127.9931946,1.113651001,-129.9584808,1049.274658,37.04184723
34.26666667,59.9874115,545.1494375,-128.0682831,1.113602417,-130.0363007,1049.060669,36.86487198
34.28333333,59.9874382,545.1525,-128.1433716,1.113576782,-130.11203,1049.353149,36.88173294
34.3,59.98746109,545.1555,-128.2184601,1.11355127,-130.1848907,1049.145874,36.89872742
34.31666667,59.98748779,545.1585625,-128.2932587,1.113525635,-130.2577667,1049.249878,36.91571808
34.33333333,59.98751068,545.161625,-128.3680725,1.1135,-130.3330841,1049.426025,36.93270874
34.35,59.98753738,545.1646875,-128.4428711,1.113535278,-130.4084167,1049.461548,36.9496994
34.36666667,59.98752594,545.16775,-128.5176849,1.113570435,-130.4863892,1049.37561,37.37448502
34.38333333,59.98751068,545.17075,-128.5924835,1.113605713,-130.5693817,1049.329346,37.31418991
34.4,59.98749924,545.1738125,-128.6672821,1.113640991,-130.6544037,1049.541992,37.43930817
34.41666667,59.98748398,545.176875,-128.7420959,1.113676147,-130.73526,1049.460327,37.5645752
34.43333333,59.98747253,545.1815,-128.8168945,1.113711426,-130.8161163,1049.352173,37.68983841
34.45,59.98745728,545.186125,-128.8916931,1.113650513,-130.8962708,1049.31958,37.6392746
34.46666667,59.98744583,545.19075,-128.9681549,1.113589478,-130.9764252,1049.312988,37.80638885
34.48333333,59.98743057,545.1954375,-129.0446014,1.113528564,-131.054245,1049.346191,37.47698593
34.5,59.98741913,545.2000625,-129.1210632,1.113467529,-131.1287079,1049.13562,37.66009903
34.51666667,59.98740387,545.2046875,-129.197525,1.113406616,-131.203186,1049.223022,37.84333801
34.53333333,59.98739243,545.2093125,-129.2735291,1.113345703,-131.2819672,1049.15625,37.57499695
34.55,59.98736191,545.2139375,-129.3495483,1.113284668,-131.3607635,1049.136963,37.79103851
34.56666667,59.98732758,545.2185625,-129.4255524,1.113223755,-131.4395599,1048.956787,38.00728226
34.58333333,59.98729706,545.2231875,-129.5015717,1.11316272,-131.5212555,1048.754395,37.98377228
34.6,59.98726273,545.227875,-129.5791473,1.113079102,-131.6029663,1048.925049,37.96005249
34.61666667,59.98723221,545.2325,-129.656723,1.112995483,-131.6809082,1048.698853,37.93633652
34.63333333,59.98719788,545.237125,-129.734314,1.112911865,-131.7588348,1048.634399,38.1596489
34.65,59.98716736,545.245,-129.8118896,1.112828125,-131.8428497,1048.622437,38.38299179
34.66666667,59.98713303,545.252875,-129.8894653,1.112744507,-131.9301605,1048.761841,38.48316956
34.68333333,59.98710251,545.2606875,-129.967041,1.112722046,-132.0174713,1048.711914,38.58327866
34.7,59.98706818,545.2685625,-130.0446167,1.112699707,-132.1003571,1048.541992,38.50030136
34.71666667,59.98703766,545.2764375,-130.1233673,1.112677246,-132.1791992,1048.397095,38.41731262
34.73333333,59.98700333,545.2843125,-130.2021179,1.112543579,-132.2541046,1048.417969,38.33432388
34.75,59.98697281,545.2921875,-130.2808533,1.112409912,-132.3289948,1048.134399,38.45402527
34.76666667,59.98693848,545.3000625,-130.3596039,1.112276245,-132.4078217,1048.114502,38.57377243
34.78333333,59.98690796,545.307875,-130.4383545,1.112142578,-132.4912567,1047.945313,38.4296608
34.8,59.98687363,545.31575,-130.5193634,1.112008911,-132.5746918,1047.858276,38.41845703
34.81666667,59.98684311,545.323625,-130.6003723,1.111875244,-132.6567383,1047.771362,38.4073143
34.83333333,59.98680878,545.3315,-130.6813965,1.111741577,-132.7387848,1047.748535,38.61779022
34.85,59.98677826,545.343875,-130.7624054,1.111607788,-132.8246613,1047.694214,38.82845306
34.86666667,59.98674393,545.3561875,-130.8423004,1.111510132,-132.9129333,1047.724976,38.81161118
34.88333333,59.98673248,545.3685625,-130.9221954,1.111412354,-132.9980469,1047.292236,38.79468536
34.9,59.98672485,545.3699375,-131.0020905,1.111314697,-133.0783691,1047.461914,38.77775574
34.91666667,59.98671341,545.37125,-131.0819702,1.111217041,-133.1543732,1047.422852,38.53553009
34.93333333,59.98670578,545.372625,-131.1618652,1.111119263,-133.2303619,1047.098389,38.59538651
34.95,59.98669434,545.3829375,-131.2417603,1.111021606,-133.3095093,1047.21875,38.89508438
34.96666667,59.98668671,545.39325,-131.3210297,1.110923828,-133.3922729,1047.425781,38.69255447
34.98333333,59.98667526,545.4035625,-131.4002838,1.110980835,-133.4724884,1047.494019,38.48965836
35,59.98669052,545.4035625,-131.4795532,1.111037842,-133.5483246,1047.400146,38.60367584
35.01666667,59.98670578,545.403625,-131.5588226,1.111094849,-133.6241608,1047.471924,38.71776581
35.03333333,59.98672485,545.403625,-131.6387634,1.111151855,-133.7062836,1047.599731,38.83185959
35.05,59.98674011,545.4036875,-131.7187195,1.111208862,-133.791687,1047.411377,38.81875229
35.06666667,59.98675537,545.4140625,-131.7986755,1.111135864,-133.8771057,1047.265625,38.80559158
35.08333333,59.98677063,545.424375,-131.8786316,1.111062988,-133.9579468,1047.259644,38.79243088
35.1,59.98678589,545.43475,-131.9585876,1.11098999,-134.0375214,1047.711914,38.77926636
35.11666667,59.98680496,545.42675,-132.0369568,1.111084351,-134.1170959,1047.425049,38.98931885
35.13333333,59.98682022,545.4186875,-132.1153259,1.111178711,-134.1992035,1047.494751,38.91166687
35.15,59.98683548,545.4106875,-132.1936951,1.111273193,-134.2791748,1047.749023,38.83398056
35.16666667,59.98685074,545.402625,-132.2720642,1.111367554,-134.3551941,1047.936768,38.75629044
35.18333333,59.98686981,545.394625,-132.3504181,1.111461914,-134.4267426,1047.792603,38.47215652
35.2,59.98688507,545.3865625,-132.4287872,1.111556274,-134.4983063,1047.437378,38.51280212
35.21666667,59.98690033,545.3785625,-132.5061646,1.111445068,-134.5725403,1047.551636,38.5534668
35.23333333,59.98692322,545.3676875,-132.5835419,1.111333618,-134.6517181,1047.232544,38.59413147
35.25,59.98694992,545.3568125,-132.6609039,1.111222168,-134.7329712,1047.596191,38.63479614
35.26666667,59.98697281,545.345875,-132.7382813,1.111161377,-134.8121338,1047.316284,38.50165939
35.28333333,59.98699951,545.335,-132.8156433,1.111100708,-134.8890533,1047.036377,38.63571167
35.3,59.9870224,545.324125,-132.8930206,1.111039917,-134.9634552,1047.126953,38.24951172
35.31666667,59.9870491,545.3225625,-132.9703979,1.110979614,-135.0106354,1047.06604,38.32316971
35.33333333,59.98707199,545.321,-133.0458984,1.110919312,-135.0829926,1047.110229,38.39691544
35.35,59.98709869,545.319375,-133.1214142,1.110859009,-135.1553802,1046.904297,38.1096344
35.36666667,59.98712158,545.3178125,-133.1966705,1.110912109,-135.2277527,1047.072388,38.36468887
35.38333333,59.98714828,545.308375,-133.2719116,1.11096521,-135.3022308,1047.240723,38.1971283
35.4,59.98717117,545.298875,-133.3498077,1.111018433,-135.3821259,1047.158203,38.52190018
35.41666667,59.98719788,545.2894375,-133.4277191,1.111071533,-135.4649506,1047.369995,38.26454926
35.43333333,59.98722076,545.2799375,-133.5056152,1.111124634,-135.5446625,1047.110107,38.30619431
35.45,59.98719788,545.2705,-133.5835114,1.111177856,-135.6198578,1047.325806,38.34792709
35.46666667,59.98717499,545.261,-133.6614227,1.111230957,-135.6978912,1047.188232,38.59267426
35.48333333,59.98715591,545.2738125,-133.7397308,1.111272095,-135.7847595,1047.347778,38.83757401
35.5,59.98713303,545.2866875,-133.8180542,1.111313232,-135.8779755,1047.367676,39.08246994
35.51666667,59.98711014,545.2995625,-133.8963776,1.111354492,-135.9689331,1047.307983,38.99051285
35.53333333,59.98708725,545.312375,-133.9747009,1.11139563,-136.0495148,1047.575684,38.67834854
35.55,59.98706818,545.32525,-134.0530243,1.111436768,-136.1195221,1047.531128,38.67097473
35.56666667,59.98704529,545.3380625,-134.1313324,1.111478027,-136.1895142,1048.062866,38.87136459
35.58333333,59.9870224,545.3509375,-134.2096558,1.111645386,-136.2670135,1048.159668,38.84654617
35.6,59.98699951,545.36375,-134.2879791,1.111812866,-136.3492889,1048.127319,38.82152939
35.61666667,59.98697662,545.376625,-134.3676147,1.111980469,-136.4315643,1048.052979,38.95697021
35.63333333,59.98695755,545.37725,-134.4472504,1.111980469,-136.5155487,1048.0177,39.09247208
35.65,59.98693466,545.377875,-134.526886,1.111980347,-136.5995331,1048.410767,39.22797394
35.66666667,59.98691177,545.3785,-134.6065063,1.111980347,-136.6835175,1048.171875,39.2843132
35.68333333,59.98690033,545.3791875,-134.6847687,1.111980225,-136.7675018,1048.063599,39.34060669
35.7,59.98688507,545.3798125,-134.7630157,1.111980225,-136.8497467,1047.977661,39.39690399
35.71666667,59.98687363,545.3804375,-134.8437653,1.111875,-136.9320068,1047.818848,39.36514664
35.73333333,59.98685837,545.3810625,-134.9245148,1.111769653,-137.014267,1047.795532,39.33332062
35.75,59.98684692,545.3888125,-135.0052643,1.111664307,-137.091156,1047.954834,39.01434708
35.76666667,59.98683167,545.396625,-135.0606079,1.111559082,-137.159256,1047.7948,38.69530487
35.78333333,59.98682022,545.404375,-135.1403503,1.111449707,-137.2273407,1047.675903,38.91906738
35.8,59.98680496,545.412125,-135.220108,1.111340332,-137.3036499,1047.459595,38.866539
35.81666667,59.98679352,545.4199375,-135.2998657,1.111230957,-137.3834381,1047.243042,38.81389236
35.83333333,59.98677826,545.4276875,-135.3796387,1.110960327,-137.4632416,1047.026611,38.76124191
35.85,59.98676682,545.4354375,-135.4593964,1.110689453,-137.5381165,1046.61792,38.59706116
35.86666667,59.98675156,545.44325,-135.5391541,1.110418701,-137.6107483,1046.599243,38.43280792
35.88333333,59.98674011,545.451,-135.6194153,1.110147949,-137.6862183,1046.539551,38.60495377
35.9,59.98672485,545.452125,-135.6996918,1.110119019,-137.7688141,1046.546875,38.77713776
35.91666667,59.98671341,545.45325,-135.779953,1.11009021,-137.8557892,1046.4021,38.78961945
35.93333333,59.98669815,545.454375,-135.8602142,1.110061523,-137.9427643,1046.389771,38.80200958
35.95,59.98668671,545.4554375,-135.9376526,1.110032837,-138.0200958,1046.547363,38.69421387
35.96666667,59.98672104,545.4565625,-136.0151062,1.110004028,-138.0909576,1046.704956,38.58641434
35.98333333,59.98675919,545.4576875,-136.0925751,1.110098267,-138.164978,1046.693604,39.05049896
36,59.98679352,545.4588125,-136.1700592,1.110192627,-138.2484894,1046.753662,39.04953384
36.01666667,59.98682785,545.4599375,-136.2475433,1.110286987,-138.3374481,1046.740601,39.34614182
36.03333333,59.98686218,545.465875,-136.3250275,1.110381348,-138.4264069,1046.9198,39.40011215
36.05,59.98690033,545.47175,-136.4030457,1.110420654,-138.5094452,1046.884399,39.45391846
36.06666667,59.98693466,545.4776875,-136.4810486,1.110459839,-138.5924683,1046.827881,39.50772476
36.08333333,59.98696899,545.4835625,-136.5590668,1.110499146,-138.6719971,1046.976929,39.21605682
36.1,59.98700714,545.4895,-136.637085,1.11053833,-138.7457581,1047.205933,39.19316101
36.11666667,59.98704147,545.4974375,-136.7150879,1.110577637,-138.8164063,1047.157715,39.17043304
36.13333333,59.98705673,545.505375,-136.7927094,1.110616943,-138.8896484,1046.832886,39.14770508
36.15,59.98706818,545.5133125,-136.8703308,1.110528442,-138.9684753,1046.806763,39.3194046
36.16666667,59.98708344,545.5213125,-136.947937,1.110439941,-139.0473022,1046.982178,39.06673813
36.18333333,59.98709869,545.52925,-137.0255585,1.110351318,-139.1235809,1046.733276,39.12913132
36.2,59.98711014,545.5371875,-137.1031799,1.110262817,-139.1998596,1046.76001,39.19161606
36.21666667,59.9871254,545.5418125,-137.1807861,1.110139282,-139.2793579,1046.551392,39.25410461
36.23333333,59.98714066,545.5464375,-137.2584076,1.110015747,-139.3588562,1046.231689,39.31658936
36.25,59.98715591,545.5635,-137.3333282,1.109754517,-139.4346161,1046.2229,39.11434174
36.26666667,59.98716736,545.5805625,-137.4082642,1.109493286,-139.5060883,1046.074585,39.1278801
36.28333333,59.98718262,545.597625,-137.4831848,1.109380493,-139.5775757,1046.18457,39.14141846
36.3,59.98726654,545.6146875,-137.5558167,1.109267578,-139.6516571,1045.736084,39.15495682
36.31666667,59.98734665,545.63175,-137.6284485,1.109154785,-139.7257538,1045.892822,39.16849518
36.33333333,59.98743057,545.6488125,-137.7010803,1.109041992,-139.7998352,1045.71936,39.30599594
36.35,59.98751068,545.665875,-137.7737122,1.108929199,-139.8752441,1045.829468,39.44360352
36.36666667,59.9875946,545.6829375,-137.8463287,1.108816406,-139.9506531,1045.633423,39.23890305
36.38333333,59.98767853,545.7,-137.9176331,1.108703613,-140.0199738,1045.621826,39.03407669
36.4,59.98775864,545.7170625,-137.9889374,1.10859082,-140.0843201,1045.551514,39.04209137
36.41666667,59.98784256,545.734125,-138.0602417,1.108478027,-140.1511383,1045.1073,39.20028305
36.43333333,59.98792267,545.747375,-138.131546,1.108135376,-140.2266388,1044.597534,39.35855865
36.45,59.98800659,545.760625,-138.2028351,1.107792603,-140.3105774,1044.583618,39.69778061
36.46666667,59.98804855,545.773875,-138.2741394,1.107449707,-140.3945007,1044.641602,39.80291367
36.48333333,59.9880867,545.79075,-138.3454437,1.107405762,-140.47435,1044.588013,39.68740463
36.5,59.98812866,545.807625,-138.4155273,1.107361816,-140.5447083,1044.594238,39.5717926
36.51666667,59.98817062,545.8245,-138.4856262,1.107317993,-140.6075897,1044.373657,39.45617676
36.53333333,59.98821259,545.8311875,-138.5557098,1.10727417,-140.6730652,1044.43689,39.83085632
36.55,59.98825073,545.8378125,-138.6258087,1.107230225,-140.7468567,1044.468262,39.72932816
36.56666667,59.98829269,545.8445,-138.6958923,1.107186401,-140.8206482,1044.374268,39.62759399
36.58333333,59.98833466,545.8511875,-138.7644958,1.107142578,-140.8924408,1044.544189,39.79200363
36.6,59.9883728,545.857875,-138.8330994,1.107098633,-140.9642334,1044.391479,39.95664215
36.61666667,59.98841476,545.8645,-138.9016876,1.107047607,-141.0395966,1044.359741,40.12128067
36.63333333,59.98845673,545.8711875,-138.9702911,1.10699646,-141.1174469,1044.143677,40.28591919
36.65,59.98849487,545.877875,-139.0388947,1.106945435,-141.195282,1044.146362,40.29964828
36.66666667,59.98853683,545.8805625,-139.1074982,1.106894287,-141.2660065,1044.207397,40.31326294
36.68333333,59.9885788,545.88325,-139.1737061,1.106843262,-141.33284,1044.522949,40.32687378
36.7,59.98862076,545.885875,-139.2399292,1.106960327,-141.39711,1044.618286,40.20680237
36.71666667,59.98865891,545.8885625,-139.3046265,1.107077393,-141.4578552,1044.571289,40.08672333
36.73333333,59.98870087,545.89125,-139.369339,1.10719458,-141.5185852,1044.639038,40.13228989
36.75,59.98879242,545.900375,-139.4340363,1.107144775,-141.5827026,1044.505615,40.17793655
36.76666667,59.98888397,545.9095,-139.4987335,1.107095093,-141.6468048,1044.618042,40.03074646
36.78333333,59.98897552,545.918625,-139.5630798,1.107045288,-141.7109222,1044.575928,40.09135056
36.8,59.98906708,545.92775,-139.6274414,1.106995605,-141.7750397,1044.381104,40.15209198
36.81666667,59.98915863,545.9121875,-139.6917877,1.106945801,-141.8391418,1044.217407,39.88515854
36.83333333,59.98925018,545.8965625,-139.756134,1.106895996,-141.9009094,1044.307007,40.05041504
36.85,59.98927307,545.881,-139.8204803,1.10684668,-141.9626465,1043.996338,39.98451233
36.86666667,59.98929977,545.8654375,-139.8852539,1.106797363,-142.0290833,1044.027466,40.1385231
36.88333333,59.98932266,545.8498125,-139.9500122,1.106748047,-142.0955353,1044.292603,39.76062775
36.9,59.98934937,545.83425,-140.0121307,1.106853271,-142.1545105,1044.276611,39.82097244
36.91666667,59.98937225,545.8186875,-140.0742493,1.106958496,-142.2097931,1044.391357,39.88166428
36.93333333,59.98939896,545.8030625,-140.1358795,1.107063843,-142.2650757,1044.325439,39.45258713
36.95,59.98942184,545.7875,-140.1975098,1.107169067,-142.320343,1044.425293,39.67935562
36.96666667,59.98944855,545.7719375,-140.25914,1.107274292,-142.377655,1044.658691,39.60706711
36.98333333,59.98949051,545.7563125,-140.3207703,1.107379639,-142.4382629,1044.61084,39.53456497
37,59.98953247,545.74075,-140.3831177,1.107499634,-142.5014343,1044.826416,39.71419907
37.01666667,59.98957062,545.7166875,-140.4454498,1.107619629,-142.5645905,1044.595581,39.46591949
37.03333333,59.98961258,545.6925625,-140.5077972,1.107739624,-142.6229858,1044.865112,39.21764374
37.05,59.98965454,545.6685,-140.5701294,1.107859619,-142.6785126,1044.992432,39.62739944
37.06666667,59.9896965,545.644375,-140.6324768,1.107979614,-142.7398224,1044.954834,39.50788879
37.08333333,59.98968887,545.6203125,-140.694809,1.108099731,-142.8054352,1045.119507,39.38828278
37.1,59.98968124,545.5961875,-140.7576599,1.108219727,-142.868042,1044.674438,39.26867294
37.11666667,59.98967361,545.572125,-140.8204956,1.108258545,-142.924881,1045.300903,39.14906693
37.13333333,59.9896698,545.5559375,-140.8833313,1.108297485,-142.98172,1045.173218,39.26578903
37.15,59.98966217,545.53975,-140.9428406,1.108590332,-143.041748,1045.826416,39.38253784
37.16666667,59.98965454,545.5235625,-141.0023499,1.108883423,-143.1017914,1045.796143,39.0514183
37.18333333,59.98964691,545.507375,-141.0618591,1.109176514,-143.1586151,1046.024536,39.03947067
37.2,59.9896431,545.4911875,-141.1233215,1.109469604,-143.2154236,1046.006836,39.02761841
37.21666667,59.98963928,545.475,-141.1877136,1.10954834,-143.2754059,1045.989136,39.01576614
37.23333333,59.98963165,545.4588125,-141.252121,1.109626953,-143.338089,1046.334839,38.92277145
37.25,59.98962784,545.442625,-141.3165283,1.109705444,-143.4007568,1045.82373,38.82973862
37.26666667,59.98962402,545.4264375,-141.3809204,1.109556885,-143.4595795,1045.593384,38.52124786
37.28333333,59.98962021,545.41025,-141.4430542,1.109408447,-143.5130005,1045.661377,38.47750092
37.3,59.98961639,545.405,-141.505188,1.109259888,-143.5664063,1045.937622,38.43393326
37.31666667,59.98961258,545.3998125,-141.567337,1.109411865,-143.619812,1046.081543,38.39036179
37.33333333,59.98960495,545.3945625,-141.6270752,1.109563843,-143.6761932,1046.203979,38.34679413
37.35,59.98960114,545.389375,-141.6868134,1.109715942,-143.7325897,1046.218994,38.03689957
37.36666667,59.98959732,545.384125,-141.7465515,1.10986792,-143.7854614,1046.287964,38.03245926
37.38333333,59.98967361,545.3720625,-141.8062897,1.10990979,-143.8383484,1046.143677,38.02812958
37.4,59.98974991,545.3599375,-141.8660278,1.10995166,-143.8957672,1046.347046,38.02380371
37.41666667,59.9898262,545.347875,-141.9257813,1.10999353,-143.9579773,1046.392578,38.11802292
37.43333333,59.9899025,545.35075,-141.9855194,1.110035278,-144.0201874,1046.360229,38.21229935
37.45,59.98997879,545.353625,-142.0452576,1.110077148,-144.0823975,1046.464233,38.14168167
37.46666667,59.99005508,545.3565,-142.1049957,1.110119019,-144.1398926,1046.436401,38.07105637
37.48333333,59.99004745,545.359375,-142.1647339,1.110160889,-144.1973724,1046.408447,38.00043106
37.5,59.99003983,545.36225,-142.224472,1.110166504,-144.2548523,1046.30249,37.9640007
37.51666667,59.9900322,545.365125,-142.2842102,1.110172241,-144.3123322,1046.664551,37.92757797
37.53333333,59.99002838,545.368,-142.3434906,1.110177856,-144.3669281,1046.865356,37.59505463
37.55,59.99002075,545.384875,-142.402771,1.110368652,-144.4187775,1047.137573,37.73897934
37.56666667,59.99001312,545.4018125,-142.4620514,1.110559448,-144.4727783,1047.09314,37.62586212
37.58333333,59.99000549,545.4186875,-142.521347,1.110750366,-144.5279083,1047.298096,37.51269913
37.6,59.98999786,545.435625,-142.5806274,1.110849731,-144.5830383,1047.451294,37.39953232
37.61666667,59.98999023,545.4414375,-142.6416626,1.110949097,-144.637146,1047.823486,37.37888336
37.63333333,59.9899826,545.44725,-142.7026978,1.111048462,-144.6942596,1047.49939,37.35826874
37.65,59.98997498,545.4530625,-142.7637329,1.111147827,-144.7568207,1047.112427,37.49505234
37.66666667,59.98997116,545.458875,-142.8247833,1.111040161,-144.8249664,1047.521973,37.93908691
